Generic Name	SMILES	Drug Bank ID	URL	Drug Groups	Score
Pemoline	NC1=NC(=O)C(O1)C1=CC=CC=C1	DB01230	https://go.drugbank.com/drugs/DB01230	approved; illicit; investigational; withdrawn	-627.518
Penciclovir	NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2	DB00299	https://go.drugbank.com/drugs/DB00299	approved	-710.674
Pentamidine	NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1	DB00738	https://go.drugbank.com/drugs/DB00738	approved; investigational	-649.678
Pentobarbital	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O	DB00312	https://go.drugbank.com/drugs/DB00312	approved; investigational; vet_approved	-634.861
Pentoxifylline	CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C	DB00806	https://go.drugbank.com/drugs/DB00806	approved; investigational	-589.057
Perazine	CN1CCN(CCCN2C3=CC=CC=C3SC3=CC=CC=C23)CC1	DB12710	https://go.drugbank.com/drugs/DB12710	approved; investigational	-667.485
Perhexiline	C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1	DB01074	https://go.drugbank.com/drugs/DB01074	approved; investigational	-630.52
Butoconazole	ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1	DB00639	https://go.drugbank.com/drugs/DB00639	approved	-601.353
Periciazine	OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1	DB01608	https://go.drugbank.com/drugs/DB01608	approved; investigational	-626.111
Perphenazine	OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1	DB00850	https://go.drugbank.com/drugs/DB00850	approved	-648.853
Nicorandil	[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1	DB09220	https://go.drugbank.com/drugs/DB09220	approved; investigational	-610.955
Phenacemide	NC(=O)NC(=O)CC1=CC=CC=C1	DB01121	https://go.drugbank.com/drugs/DB01121	approved	-653.428
Phenindione	O=C1C(C(=O)C2=CC=CC=C12)C1=CC=CC=C1	DB00498	https://go.drugbank.com/drugs/DB00498	approved; investigational	-632.366
Pheniramine	CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1	DB01620	https://go.drugbank.com/drugs/DB01620	approved	-599.838
Phenmetrazine	CC1NCCOC1C1=CC=CC=C1	DB00830	https://go.drugbank.com/drugs/DB00830	approved; illicit	-631.023
Phenobarbital	CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1	DB01174	https://go.drugbank.com/drugs/DB01174	approved; investigational	-709.769
Phenolphthalein	OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1	DB04824	https://go.drugbank.com/drugs/DB04824	approved; withdrawn	-653.806
Phenoxybenzamine	CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1	DB00925	https://go.drugbank.com/drugs/DB00925	approved	-638.015
Phentermine	CC(C)(N)CC1=CC=CC=C1	DB00191	https://go.drugbank.com/drugs/DB00191	approved; illicit	-627.927
Phenylbutyric acid	OC(=O)CCCC1=CC=CC=C1	DB06819	https://go.drugbank.com/drugs/DB06819	approved; investigational	-651.336
Pergolide	[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC	DB01186	https://go.drugbank.com/drugs/DB01186	approved; investigational; vet_approved; withdrawn	-601.678
Phenylbutazone	CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	DB00812	https://go.drugbank.com/drugs/DB00812	approved; vet_approved	-614.092
Cefadroxil	[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O	DB01140	https://go.drugbank.com/drugs/DB01140	approved; vet_approved; withdrawn	-626.464
Encainide	COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C	DB01228	https://go.drugbank.com/drugs/DB01228	approved; investigational; withdrawn	-683.395
Phthalylsulfathiazole	OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1	DB13248	https://go.drugbank.com/drugs/DB13248	approved	-618.833
Moxonidine	COC1=NC(C)=NC(Cl)=C1NC1=NCCN1	DB09242	https://go.drugbank.com/drugs/DB09242	approved; investigational	-630.329
Pimethixene	CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12	DB13292	https://go.drugbank.com/drugs/DB13292	approved	-636.385
Pinacidil	CC(N\C(NC#N)=N\C1=CC=NC=C1)C(C)(C)C	DB06762	https://go.drugbank.com/drugs/DB06762	approved	-663.937
Pindolol	CC(C)NCC(O)COC1=CC=CC2=C1C=CN2	DB00960	https://go.drugbank.com/drugs/DB00960	approved; investigational	-629.303
Pioglitazone	CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1	DB01132	https://go.drugbank.com/drugs/DB01132	approved; investigational	-633.093
Piperazine	C1CNCCN1	DB00592	https://go.drugbank.com/drugs/DB00592	approved; vet_approved	-630.609
Pipobroman	BrCCC(=O)N1CCN(CC1)C(=O)CCBr	DB00236	https://go.drugbank.com/drugs/DB00236	approved	-648.706
Piracetam	NC(=O)CN1CCCC1=O	DB09210	https://go.drugbank.com/drugs/DB09210	approved; investigational	-634.64
Pirbuterol	CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1	DB01291	https://go.drugbank.com/drugs/DB01291	approved	-629.911
Pirenzepine	CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1	DB00670	https://go.drugbank.com/drugs/DB00670	approved	-625.913
Piretanide	NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O	DB02925	https://go.drugbank.com/drugs/DB02925	approved	-628.758
Polythiazide	CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O	DB01324	https://go.drugbank.com/drugs/DB01324	approved	-542.593
Delafloxacin	NC1=NC(N2C=C(C(O)=O)C(=O)C3=CC(F)=C(N4CC(O)C4)C(Cl)=C23)=C(F)C=C1F	DB11943	https://go.drugbank.com/drugs/DB11943	approved; investigational	-550.897
Practolol	CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1	DB01297	https://go.drugbank.com/drugs/DB01297	approved	-583.168
Pramocaine	CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1	DB09345	https://go.drugbank.com/drugs/DB09345	approved	-598.563
Prazepam	ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1	DB01588	https://go.drugbank.com/drugs/DB01588	approved; illicit	-727.36
Efinaconazole	C[C@@H](N1CCC(=C)CC1)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1	DB09040	https://go.drugbank.com/drugs/DB09040	approved	-633.066
Praziquantel	O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1	DB01058	https://go.drugbank.com/drugs/DB01058	approved; investigational; vet_approved	-694.146
Prazosin	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1	DB00457	https://go.drugbank.com/drugs/DB00457	approved	-574.143
Prilocaine	CCCNC(C)C(=O)NC1=CC=CC=C1C	DB00750	https://go.drugbank.com/drugs/DB00750	approved	-647.772
Primaquine	COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1	DB01087	https://go.drugbank.com/drugs/DB01087	approved	-634.626
Primidone	CCC1(C(=O)NCNC1=O)C1=CC=CC=C1	DB00794	https://go.drugbank.com/drugs/DB00794	approved; vet_approved	-656.964
Probenecid	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O	DB01032	https://go.drugbank.com/drugs/DB01032	approved; investigational	-587.911
Probucol	CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	DB01599	https://go.drugbank.com/drugs/DB01599	approved; investigational	-640.665
Procainamide	CCN(CC)CCNC(=O)C1=CC=C(N)C=C1	DB01035	https://go.drugbank.com/drugs/DB01035	approved	-654.642
Procaine	CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	DB00721	https://go.drugbank.com/drugs/DB00721	approved; investigational; vet_approved	-631.456
Procarbazine	CNNCC1=CC=C(C=C1)C(=O)NC(C)C	DB01168	https://go.drugbank.com/drugs/DB01168	approved; investigational	-634.786
Prochlorperazine	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1	DB00433	https://go.drugbank.com/drugs/DB00433	approved; vet_approved	-623.543
Procyclidine	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1	DB00387	https://go.drugbank.com/drugs/DB00387	approved	-512.281
Phentolamine	CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1	DB00692	https://go.drugbank.com/drugs/DB00692	approved	-618.986
Proguanil	CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1	DB01131	https://go.drugbank.com/drugs/DB01131	approved	-579.262
Favipiravir	NC(=O)C1=NC(F)=CN=C1O	DB12466	https://go.drugbank.com/drugs/DB12466	approved; investigational	-626.993
Promazine	CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12	DB00420	https://go.drugbank.com/drugs/DB00420	approved; vet_approved	-480.288
Promethazine	CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C	DB01069	https://go.drugbank.com/drugs/DB01069	approved; investigational	-638.167
Propafenone	CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1	DB01182	https://go.drugbank.com/drugs/DB01182	approved	-639.312
Propantheline	CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C	DB00782	https://go.drugbank.com/drugs/DB00782	approved	-657.187
Riboflavin	CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1	DB00140	https://go.drugbank.com/drugs/DB00140	approved; investigational; nutraceutical; vet_approved	-694.356
Proparacaine	CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC	DB00807	https://go.drugbank.com/drugs/DB00807	approved; vet_approved	-527.262
Propiomazine	CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1	DB00777	https://go.drugbank.com/drugs/DB00777	approved	-649.777
Propiverine	CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1	DB12278	https://go.drugbank.com/drugs/DB12278	approved; investigational	-681.905
Propofol	CC(C)C1=CC=CC(C(C)C)=C1O	DB00818	https://go.drugbank.com/drugs/DB00818	approved; investigational; vet_approved	-588.076
Propranolol	CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2	DB00571	https://go.drugbank.com/drugs/DB00571	approved; investigational	-631.065
Propyliodone	CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1	DB09366	https://go.drugbank.com/drugs/DB09366	approved	-599.341
Protionamide	CCCC1=CC(=CC=N1)C(N)=S	DB12667	https://go.drugbank.com/drugs/DB12667	approved; investigational	-667.518
Protokylol	CC(CC1=CC=C2OCOC2=C1)NCC(O)C1=CC=C(O)C(O)=C1	DB06814	https://go.drugbank.com/drugs/DB06814	approved; vet_approved	-635.762
Protriptyline	CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12	DB00344	https://go.drugbank.com/drugs/DB00344	approved	-638.071
Gilteritinib	CCC1=C(NC2CCOCC2)N=C(NC2=CC=C(N3CCC(CC3)N3CCN(C)CC3)C(OC)=C2)C(=N1)C(N)=O	DB12141	https://go.drugbank.com/drugs/DB12141	approved; investigational	-620.261
Alectinib	CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O	DB11363	https://go.drugbank.com/drugs/DB11363	approved; investigational	-347.259
Filgotinib	O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1	DB14845	https://go.drugbank.com/drugs/DB14845	approved; investigational	-645.7
Lusutrombopag	CCCCCCO[C@@H](C)C1=C(OC)C(=CC=C1)C1=CSC(NC(=O)C2=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C2)=N1	DB13125	https://go.drugbank.com/drugs/DB13125	approved; investigational	-438.079
Pyridostigmine	CN(C)C(=O)OC1=C[N+](C)=CC=C1	DB00545	https://go.drugbank.com/drugs/DB00545	approved; investigational	-628.603
Mepyramine	COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1	DB06691	https://go.drugbank.com/drugs/DB06691	approved; vet_approved	-629.677
Pyrimethamine	CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1	DB00205	https://go.drugbank.com/drugs/DB00205	approved; investigational; vet_approved	-631.237
Quazepam	FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2	DB01589	https://go.drugbank.com/drugs/DB01589	approved; illicit	-642.958
Quetiapine	OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12	DB01224	https://go.drugbank.com/drugs/DB01224	approved	-602.402
Pipecuronium	[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1	DB01338	https://go.drugbank.com/drugs/DB01338	approved	-417.112
Triclabendazole	CSC1=NC2=C(N1)C=C(Cl)C(OC1=CC=CC(Cl)=C1Cl)=C2	DB12245	https://go.drugbank.com/drugs/DB12245	approved; investigational	-713.353
Nedocromil	CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O	DB00716	https://go.drugbank.com/drugs/DB00716	approved; investigational	-620.677
Rabeprazole	COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1	DB01129	https://go.drugbank.com/drugs/DB01129	approved; investigational	-630.369
Raloxifene	OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2	DB00481	https://go.drugbank.com/drugs/DB00481	approved; investigational	-467.413
Ranitidine	CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O	DB00863	https://go.drugbank.com/drugs/DB00863	approved; withdrawn	-660.688
Rebamipide	OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1	DB11656	https://go.drugbank.com/drugs/DB11656	approved; investigational	-707.464
Resorcinol	OC1=CC(O)=CC=C1	DB11085	https://go.drugbank.com/drugs/DB11085	approved	-659.347
Resorcinol monoacetate	CC(=O)OC1=CC(O)=CC=C1	DB15480	https://go.drugbank.com/drugs/DB15480	approved; experimental	-663.451
Didanosine	OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O	DB00900	https://go.drugbank.com/drugs/DB00900	approved	-643.598
Riluzole	NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2	DB00740	https://go.drugbank.com/drugs/DB00740	approved; investigational	-634.839
Rimantadine	CC(N)C12CC3CC(CC(C3)C1)C2	DB00478	https://go.drugbank.com/drugs/DB00478	approved; investigational	-660.734
Risperidone	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1	DB00734	https://go.drugbank.com/drugs/DB00734	approved; investigational	-518.415
Rizatriptan	CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2	DB00953	https://go.drugbank.com/drugs/DB00953	approved	-635.151
Vanillyl butyl ether	CCCCOCC1=CC(OC)=C(O)C=C1	DB11299	https://go.drugbank.com/drugs/DB11299	approved	-593.113
Duvelisib	C[C@H](NC1=C2N=CNC2=NC=N1)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1	DB11952	https://go.drugbank.com/drugs/DB11952	approved; investigational	-591.495
Rofecoxib	CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1	DB00533	https://go.drugbank.com/drugs/DB00533	approved; investigational; withdrawn	-634.668
Encorafenib	COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C	DB11718	https://go.drugbank.com/drugs/DB11718	approved; investigational	-631.281
Ropinirole	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1	DB00268	https://go.drugbank.com/drugs/DB00268	approved; investigational	-637.913
Tucatinib	CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1	DB11652	https://go.drugbank.com/drugs/DB11652	approved; investigational	-638.195
Cefaclor	[H][C@]12SCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	DB00833	https://go.drugbank.com/drugs/DB00833	approved	-632.146
Avobenzone	COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C	DB09495	https://go.drugbank.com/drugs/DB09495	approved; investigational	-628.816
Rimegepant	N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N2C(=O)NC3=NC=CC=C23)C2=C1C=CC=N2)C1=C(F)C(F)=CC=C1	DB12457	https://go.drugbank.com/drugs/DB12457	approved; investigational	-648.786
Alfentanil	CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O	DB00802	https://go.drugbank.com/drugs/DB00802	approved; illicit	-634.399
Alvimopan	C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1	DB06274	https://go.drugbank.com/drugs/DB06274	approved; investigational	-414.781
Salicylamide	NC(=O)C1=CC=CC=C1O	DB08797	https://go.drugbank.com/drugs/DB08797	approved	-638.257
Salsalate	OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O	DB01399	https://go.drugbank.com/drugs/DB01399	approved	-634.012
Miglustat	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	DB00419	https://go.drugbank.com/drugs/DB00419	approved	-707.462
Aminocaproic acid	NCCCCCC(O)=O	DB00513	https://go.drugbank.com/drugs/DB00513	approved; investigational	-648.374
Pramiracetam	CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C	DB13247	https://go.drugbank.com/drugs/DB13247	approved	-609.735
Secobarbital	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O	DB00418	https://go.drugbank.com/drugs/DB00418	approved; vet_approved	-630.54
Sevoflurane	FCOC(C(F)(F)F)C(F)(F)F	DB01236	https://go.drugbank.com/drugs/DB01236	approved; vet_approved	-651.57
Sibutramine	CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1	DB01105	https://go.drugbank.com/drugs/DB01105	approved; illicit; investigational; withdrawn	-633.599
Sildenafil	CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1	DB00203	https://go.drugbank.com/drugs/DB00203	approved; investigational	-625.421
Sulfadiazine	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1	DB00359	https://go.drugbank.com/drugs/DB00359	approved; investigational; vet_approved	-630.3
Indecainide	CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12	DB00192	https://go.drugbank.com/drugs/DB00192	approved	-601.077
Iopodic acid	CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I	DB09333	https://go.drugbank.com/drugs/DB09333	approved; investigational; withdrawn	-689.56
Picosulfuric acid	OS(=O)(=O)OC1=CC=C(C=C1)C(C1=CC=C(OS(O)(=O)=O)C=C1)C1=CC=CC=N1	DB09268	https://go.drugbank.com/drugs/DB09268	approved	-627.636
Risedronic acid	OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O	DB00884	https://go.drugbank.com/drugs/DB00884	approved; investigational	-634.236
Noxytiolin	CNC(=S)NCO	DB13838	https://go.drugbank.com/drugs/DB13838	approved	-713.933
Sotalol	CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1	DB00489	https://go.drugbank.com/drugs/DB00489	approved	-570.406
Racemethionine	CSCCC(N)C(O)=O	DB13972	https://go.drugbank.com/drugs/DB13972	approved; experimental	-623.345
Elvitegravir	[H][C@@](CO)(C(C)C)N1C=C(C(O)=O)C(=O)C2=C1C=C(OC)C(CC1=C(F)C(Cl)=CC=C1)=C2	DB09101	https://go.drugbank.com/drugs/DB09101	approved	-626.389
Dinoprostone	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O	DB00917	https://go.drugbank.com/drugs/DB00917	approved	-631.804
Dinoprost	[H]\C(CCCC(O)=O)=C(/[H])C[C@@]1([H])[C@@]([H])(O)C[C@@]([H])(O)[C@]1([H])C(\[H])=C(/[H])[C@@]([H])(O)CCCCC	DB12789	https://go.drugbank.com/drugs/DB12789	approved; investigational	-592.998
Linoleic acid	CCCCC\C=C/C\C=C/CCCCCCCC(O)=O	DB14104	https://go.drugbank.com/drugs/DB14104	approved; experimental	-659.005
Calcitriol	C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C	DB00136	https://go.drugbank.com/drugs/DB00136	approved; nutraceutical	-642.16
Beta carotene	C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C	DB06755	https://go.drugbank.com/drugs/DB06755	approved; nutraceutical	-503.524
Alprostadil	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O	DB00770	https://go.drugbank.com/drugs/DB00770	approved; investigational	-652.878
Ergocalciferol	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	DB00153	https://go.drugbank.com/drugs/DB00153	approved; nutraceutical	-526.43
Cholecalciferol	CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	DB00169	https://go.drugbank.com/drugs/DB00169	approved; nutraceutical	-644.87
Rutin	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	DB01698	https://go.drugbank.com/drugs/DB01698	approved; experimental; investigational	-440.42
Zeaxanthin	C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	DB11176	https://go.drugbank.com/drugs/DB11176	approved; investigational	-638.568
Gamolenic acid	CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O	DB13854	https://go.drugbank.com/drugs/DB13854	approved; investigational	-625.727
alpha-Linolenic acid	CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O	DB00132	https://go.drugbank.com/drugs/DB00132	approved; investigational; nutraceutical	-627.724
Clavulanic acid	[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO	DB00766	https://go.drugbank.com/drugs/DB00766	approved; vet_approved	-593.424
Budesonide	[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C	DB01222	https://go.drugbank.com/drugs/DB01222	approved	-626.732
Oxymetholone	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O	DB06412	https://go.drugbank.com/drugs/DB06412	approved; illicit	-621.404
Eprosartan	CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O	DB00876	https://go.drugbank.com/drugs/DB00876	approved	-686.159
Montelukast	OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1	DB00471	https://go.drugbank.com/drugs/DB00471	approved	-632.748
Kava	COC1=CC(=O)OC(C1)\C=C\C1=CCCC=C1	DB01322	https://go.drugbank.com/drugs/DB01322	approved; investigational; nutraceutical	-631.574
Olopatadine	CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2	DB00768	https://go.drugbank.com/drugs/DB00768	approved	-581.816
Ethchlorvynol	CCC(O)(\C=C\Cl)C#C	DB00189	https://go.drugbank.com/drugs/DB00189	approved; illicit; withdrawn	-646.224
Mycophenolate mofetil	COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C	DB00688	https://go.drugbank.com/drugs/DB00688	approved; investigational	-629.418
Entacapone	CCN(CC)C(=O)C(=C\C1=CC(=C(O)C(O)=C1)[N+]([O-])=O)\C#N	DB00494	https://go.drugbank.com/drugs/DB00494	approved; investigational	-659.754
Paricalcitol	[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1C[C@@H](O)C[C@H](O)C1)[C@H](C)\C=C\[C@H](C)C(C)(C)O	DB00910	https://go.drugbank.com/drugs/DB00910	approved; investigational	-638.048
Doxercalciferol	[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C	DB06410	https://go.drugbank.com/drugs/DB06410	approved	-637.243
Lutein	C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C	DB00137	https://go.drugbank.com/drugs/DB00137	approved; investigational; nutraceutical	-639.788
Esculin	OC[C@H]1O[C@@H](OC2=C(O)C=C3OC(=O)C=CC3=C2)[C@H](O)[C@@H](O)[C@@H]1O	DB13155	https://go.drugbank.com/drugs/DB13155	approved	-627.079
Diosmin	COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1	DB08995	https://go.drugbank.com/drugs/DB08995	approved; investigational	-642.822
Polydatin	OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O	DB11263	https://go.drugbank.com/drugs/DB11263	approved	-634.244
Flupentixol	[H]\C(CCN1CCN(CCO)CC1)=C1/C2=CC=CC=C2SC2=C1C=C(C=C2)C(F)(F)F	DB00875	https://go.drugbank.com/drugs/DB00875	approved; investigational; withdrawn	-689.261
